[2025-12-25][01:45:41][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:41][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:42][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:42][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:42][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:42][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:42][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:42][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:42][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:42][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:42][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:43][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:43][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:43][gungameserver::tick::lobby_tick][DEBUG] Weapon switch failed for player 3: Player not found
[2025-12-25][01:45:43][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:43][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:43][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:43][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:43][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:43][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:43][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:43][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:43][gungameserver::tick::lobby_tick][DEBUG] Weapon switch failed for player 3: Player not found
[2025-12-25][01:45:44][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:44][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:44][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:44][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:44][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:44][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:44][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:44][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:44][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:44][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:45][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:45][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:45][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:45][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:45][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:45][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:45][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:45][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:45][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:45][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:46][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:46][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:46][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:46][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:46][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:46][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:46][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:46][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:46][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:46][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:47][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:47][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:47][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:47][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:47][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:47][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:47][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:47][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:47][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:47][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:48][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:48][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:48][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:48][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:48][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:49][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:49][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:49][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:49][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:49][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:50][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:50][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:50][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:50][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:50][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:51][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:51][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:51][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:51][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:51][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:52][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:52][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:52][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:52][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:52][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:53][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:53][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:53][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:53][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:53][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:45:54][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:14][gungameserver][INFO] Created test lobby 'test'
[2025-12-25][01:54:14][gungameserver::server][INFO] Starting HTTP server on 0.0.0.0:8080
[2025-12-25][01:54:14][gungameserver::server][INFO] HTTP server successfully bound to 0.0.0.0:8080
[2025-12-25][01:54:30][gungameserver::tick::lobby_tick][WARN] Failed to add player 1: Player already exists
[2025-12-25][01:54:35][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:35][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:36][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:36][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:36][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:36][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:36][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:37][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:37][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:37][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:37][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:37][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:38][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:38][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:38][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:38][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:38][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:39][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:39][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:39][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:39][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:39][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:40][gungameserver::tick::lobby_tick][WARN] Failed to add player 2: Player already exists
[2025-12-25][01:54:40][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:40][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:40][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:40][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:40][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:41][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:41][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:41][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:41][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:41][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:42][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:42][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:42][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:42][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:42][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:43][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:43][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:43][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:43][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:43][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:44][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:44][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:44][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:44][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:44][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:45][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:45][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:45][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:45][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:45][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:45][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:45][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:45][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:45][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:46][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:46][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:46][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:46][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:46][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:46][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:46][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:46][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:46][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:46][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:47][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:47][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:47][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:47][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:47][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:47][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:47][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:47][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:47][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:47][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:48][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:48][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:48][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:48][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:48][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:48][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:48][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:48][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:48][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:48][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:49][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:49][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:49][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:49][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:49][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:49][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:49][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:49][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:49][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:49][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:50][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:50][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:50][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:50][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:50][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:50][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:50][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:50][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:50][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:50][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:51][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:51][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:51][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:51][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:51][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:51][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:51][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:51][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:51][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:51][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:52][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:52][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:52][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:52][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:52][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:52][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:52][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:52][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:52][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:52][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:53][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:53][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:53][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:53][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:53][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:53][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:53][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:53][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:53][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:53][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:54][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:54][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:54][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:54][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:54][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:54][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:54][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:54][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:54][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:54][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:55][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:55][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:55][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:55][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:55][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:55][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:55][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:55][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:55][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:55][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:56][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:56][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:56][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:56][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:56][gungameserver::tick::lobby_tick][DEBUG] Weapon switch failed for player 2: Player not found
[2025-12-25][01:54:56][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:56][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:56][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:56][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:56][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:56][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:57][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:57][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:57][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:57][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:57][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:57][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:57][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:57][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:57][gungameserver::tick::lobby_tick][DEBUG] Weapon switch failed for player 1: Player not found
[2025-12-25][01:54:57][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:57][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:58][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:58][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:58][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:58][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:58][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:58][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:58][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:58][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:58][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:58][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:59][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:59][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:59][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
[2025-12-25][01:54:59][gungameserver::handlers::udp][DEBUG] UDP packet for unknown lobby: None
